TypeHouse;Address;Floors;Area;Frontage;Bedrooms;Bathrooms;YearBuilt;Legal_Status;Road_Type;Price;Gia_trung_binh
Nha cap 4;Trần Hưng Đạo, Kon Tum, Kon Tum;2;35;6;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.94;52
Nha cap 4;Trần Hưng Đạo, Kon Tum, Kon Tum;1;25;4;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.83;52
Nha cap 4;Trần Hưng Đạo, Kon Tum, Kon Tum;0;15;2;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.73;52
Nha cap 4;Lê Duẩn, Quy Nhơn, Bình Định;3;45;8;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.56;65
Nha cap 4;Lê Duẩn, Quy Nhơn, Bình Định;2;35;6;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.3;65
Nha cap 4;Lê Duẩn, Quy Nhơn, Bình Định;1;25;4;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.17;65
Nha cap 4;Nguyễn Huệ, Tuy Hòa, Phú Yên;3;40;7;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.36;62
Nha cap 4;Nguyễn Huệ, Tuy Hòa, Phú Yên;2;30;5;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.12;62
Nha cap 4;Nguyễn Huệ, Tuy Hòa, Phú Yên;1;20;3;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.99;62
Nha cap 4;Trần Phú, Phan Thiết, Bình Thuận;3;45;8;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.56;65
Nha cap 4;Trần Phú, Phan Thiết, Bình Thuận;2;35;6;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.3;65
Nha cap 4;Trần Phú, Phan Thiết, Bình Thuận;1;25;4;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.17;65
Nha cap 4;Lê Lợi, Phan Rang, Ninh Thuận;2;35;6;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Nha cap 4;Lê Lợi, Phan Rang, Ninh Thuận;1;25;4;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Nha cap 4;Lê Lợi, Phan Rang, Ninh Thuận;0;15;2;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.93;58
Nha cap 4;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;2;30;5;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Nha cap 4;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;1;20;3;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.93;58
Nha cap 4;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;0;10;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.81;58
Nha cap 4;Trần Hưng Đạo, Đông Hà, Quảng Trị;1;25;4;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.83;52
Nha cap 4;Trần Hưng Đạo, Đông Hà, Quảng Trị;0;15;2;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.73;52
Nha cap 4;Trần Hưng Đạo, Đông Hà, Quảng Trị;0;5;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.62;52
Nha cap 4;Lê Duẩn, Hội An, Quảng Nam;3;45;8;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.04;85
Nha cap 4;Lê Duẩn, Hội An, Quảng Nam;2;35;6;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.7;85
Nha cap 4;Lê Duẩn, Hội An, Quảng Nam;1;25;4;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.53;85
Nha cap 4;Nguyễn Huệ, Tam Kỳ, Quảng Nam;2;35;6;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.43;65
Nha cap 4;Nguyễn Huệ, Tam Kỳ, Quảng Nam;1;25;4;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.17;65
Nha cap 4;Nguyễn Huệ, Tam Kỳ, Quảng Nam;0;15;2;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.04;65
Nha cap 4;Trần Phú, Bắc Ninh, Bắc Ninh;3;40;7;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.28;95
Nha cap 4;Trần Phú, Bắc Ninh, Bắc Ninh;2;30;5;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.9;95
Nha cap 4;Trần Phú, Bắc Ninh, Bắc Ninh;1;20;3;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.71;95
Nha cap 4;Lê Lợi, Hải Phòng, Hải Phòng;3;45;8;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.04;85
Nha cap 4;Lê Lợi, Hải Phòng, Hải Phòng;2;35;6;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.7;85
Nha cap 4;Lê Lợi, Hải Phòng, Hải Phòng;1;25;4;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.53;85
Nha cap 4;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;2;35;6;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.54;70
Nha cap 4;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;1;25;4;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.26;70
Nha cap 4;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;0;15;2;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.12;70
Nha cap 4;Trần Hưng Đạo, Bắc Giang, Bắc Giang;1;25;4;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.63;35
Nha cap 4;Trần Hưng Đạo, Bắc Giang, Bắc Giang;0;15;2;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.56;35
Nha cap 4;Trần Hưng Đạo, Bắc Giang, Bắc Giang;0;5;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.49;35
Apartment;Trần Phú, Thái Nguyên, Thái Nguyên;0;65;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;100
Apartment;Trần Phú, Thái Nguyên, Thái Nguyên;0;55;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Apartment;Trần Phú, Thái Nguyên, Thái Nguyên;0;45;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.5;100
Townhouse;Trần Phú, Thái Nguyên, Thái Nguyên;4;70;16;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.2;100
Townhouse;Trần Phú, Thái Nguyên, Thái Nguyên;3;55;13;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Townhouse;Trần Phú, Thái Nguyên, Thái Nguyên;2;40;10;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.4;100
Villa;Trần Phú, Thái Nguyên, Thái Nguyên;5;80;18;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.2;100
Villa;Trần Phú, Thái Nguyên, Thái Nguyên;4;65;15;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.8;100
Villa;Trần Phú, Thái Nguyên, Thái Nguyên;3;50;12;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.2;100
Nha cap 4;Trần Phú, Thái Nguyên, Thái Nguyên;3;45;8;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Nha cap 4;Trần Phú, Thái Nguyên, Thái Nguyên;2;35;6;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Nha cap 4;Trần Phú, Thái Nguyên, Thái Nguyên;1;25;4;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.8;100
Apartment;Lê Lợi, Việt Trì, Phú Thọ;0;62;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Apartment;Lê Lợi, Việt Trì, Phú Thọ;0;52;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.5;100
Apartment;Lê Lợi, Việt Trì, Phú Thọ;0;42;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.2;100
Townhouse;Lê Lợi, Việt Trì, Phú Thọ;3;60;14;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Townhouse;Lê Lợi, Việt Trì, Phú Thọ;2;45;11;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Townhouse;Lê Lợi, Việt Trì, Phú Thọ;1;30;8;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.0;100
Villa;Lê Lợi, Việt Trì, Phú Thọ;4;70;16;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.8;100
Villa;Lê Lợi, Việt Trì, Phú Thọ;3;55;13;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.2;100
Villa;Lê Lợi, Việt Trì, Phú Thọ;2;40;10;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.8;100
Nha cap 4;Lê Lợi, Việt Trì, Phú Thọ;2;35;6;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;100
Nha cap 4;Lê Lợi, Việt Trì, Phú Thọ;1;25;4;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Nha cap 4;Lê Lợi, Việt Trì, Phú Thọ;0;15;2;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.6;100
Apartment;Nguyễn Huệ, Lào Cai, Lào Cai;0;60;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Apartment;Nguyễn Huệ, Lào Cai, Lào Cai;0;50;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.3;100
Apartment;Nguyễn Huệ, Lào Cai, Lào Cai;0;40;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Townhouse;Nguyễn Huệ, Lào Cai, Lào Cai;3;55;13;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Townhouse;Nguyễn Huệ, Lào Cai, Lào Cai;2;40;10;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Townhouse;Nguyễn Huệ, Lào Cai, Lào Cai;1;25;7;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.6;100
Villa;Nguyễn Huệ, Lào Cai, Lào Cai;4;65;15;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.2;100
Villa;Nguyễn Huệ, Lào Cai, Lào Cai;3;50;12;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Villa;Nguyễn Huệ, Lào Cai, Lào Cai;2;35;9;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.4;100
Nha cap 4;Nguyễn Huệ, Lào Cai, Lào Cai;2;30;5;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Nha cap 4;Nguyễn Huệ, Lào Cai, Lào Cai;1;20;3;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.4;100
Nha cap 4;Nguyễn Huệ, Lào Cai, Lào Cai;0;10;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.2;100
Apartment;Trần Hưng Đạo, Yên Bái, Yên Bái;0;58;13;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.4;100
Apartment;Trần Hưng Đạo, Yên Bái, Yên Bái;0;48;11;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Apartment;Trần Hưng Đạo, Yên Bái, Yên Bái;0;38;9;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Townhouse;Trần Hưng Đạo, Yên Bái, Yên Bái;2;50;12;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;100
Townhouse;Trần Hưng Đạo, Yên Bái, Yên Bái;1;35;9;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Townhouse;Trần Hưng Đạo, Yên Bái, Yên Bái;0;20;6;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.4;100
Villa;Trần Hưng Đạo, Yên Bái, Yên Bái;3;60;14;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Villa;Trần Hưng Đạo, Yên Bái, Yên Bái;2;45;11;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Villa;Trần Hưng Đạo, Yên Bái, Yên Bái;1;30;8;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.0;100
Nha cap 4;Trần Hưng Đạo, Yên Bái, Yên Bái;1;25;4;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Nha cap 4;Trần Hưng Đạo, Yên Bái, Yên Bái;0;15;2;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Nha cap 4;Trần Hưng Đạo, Yên Bái, Yên Bái;0;5;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Apartment;Lê Duẩn, Thanh Hóa, Thanh Hóa;0;64;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Apartment;Lê Duẩn, Thanh Hóa, Thanh Hóa;0;54;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.0;100
Apartment;Lê Duẩn, Thanh Hóa, Thanh Hóa;0;44;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.6;100
Townhouse;Lê Duẩn, Thanh Hóa, Thanh Hóa;4;65;15;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.2;100
Townhouse;Lê Duẩn, Thanh Hóa, Thanh Hóa;3;50;12;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Townhouse;Lê Duẩn, Thanh Hóa, Thanh Hóa;2;35;9;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.4;100
Villa;Lê Duẩn, Thanh Hóa, Thanh Hóa;5;75;17;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.8;100
Villa;Lê Duẩn, Thanh Hóa, Thanh Hóa;4;60;14;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.2;100
Villa;Lê Duẩn, Thanh Hóa, Thanh Hóa;3;45;11;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.8;100
Nha cap 4;Lê Duẩn, Thanh Hóa, Thanh Hóa;3;40;7;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;100
Nha cap 4;Lê Duẩn, Thanh Hóa, Thanh Hóa;2;30;5;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Nha cap 4;Lê Duẩn, Thanh Hóa, Thanh Hóa;1;20;3;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.6;100
Apartment;Nguyễn Tất Thành, Vinh, Nghệ An;0;62;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.06;48
Apartment;Nguyễn Tất Thành, Vinh, Nghệ An;0;52;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.86;48
Apartment;Nguyễn Tất Thành, Vinh, Nghệ An;0;42;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.67;48
Townhouse;Nguyễn Tất Thành, Vinh, Nghệ An;4;60;14;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.44;48
Townhouse;Nguyễn Tất Thành, Vinh, Nghệ An;3;45;11;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.25;48
Townhouse;Nguyễn Tất Thành, Vinh, Nghệ An;2;30;8;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.06;48
Villa;Nguyễn Tất Thành, Vinh, Nghệ An;5;70;16;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.73;48
Villa;Nguyễn Tất Thành, Vinh, Nghệ An;4;55;13;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.44;48
Villa;Nguyễn Tất Thành, Vinh, Nghệ An;3;40;10;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.25;48
Nha cap 4;Nguyễn Tất Thành, Vinh, Nghệ An;3;35;6;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.96;48
Nha cap 4;Nguyễn Tất Thành, Vinh, Nghệ An;2;25;4;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.77;48
Nha cap 4;Nguyễn Tất Thành, Vinh, Nghệ An;1;15;2;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.67;48
Apartment;Trần Phú, Đồng Hới, Quảng Bình;0;60;13;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Apartment;Trần Phú, Đồng Hới, Quảng Bình;0;50;11;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.87;58
Apartment;Trần Phú, Đồng Hới, Quảng Bình;0;40;9;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.7;58
Townhouse;Trần Phú, Đồng Hới, Quảng Bình;3;55;13;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.51;58
Townhouse;Trần Phú, Đồng Hới, Quảng Bình;2;40;10;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Townhouse;Trần Phú, Đồng Hới, Quảng Bình;1;25;7;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.04;58
Villa;Trần Phú, Đồng Hới, Quảng Bình;4;65;15;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.86;58
Villa;Trần Phú, Đồng Hới, Quảng Bình;3;50;12;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.62;58
Villa;Trần Phú, Đồng Hới, Quảng Bình;2;35;9;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.39;58
Nha cap 4;Trần Phú, Đồng Hới, Quảng Bình;2;30;5;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Nha cap 4;Trần Phú, Đồng Hới, Quảng Bình;1;20;3;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.93;58
Nha cap 4;Trần Phú, Đồng Hới, Quảng Bình;0;10;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.81;58
Apartment;Lê Lợi, Đắk Nông, Đắk Nông;0;58;13;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Apartment;Lê Lợi, Đắk Nông, Đắk Nông;0;48;11;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.3;100
Apartment;Lê Lợi, Đắk Nông, Đắk Nông;0;38;9;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Townhouse;Lê Lợi, Đắk Nông, Đắk Nông;3;50;12;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;100
Townhouse;Lê Lợi, Đắk Nông, Đắk Nông;2;35;9;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;100
Townhouse;Lê Lợi, Đắk Nông, Đắk Nông;1;20;6;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.4;100
Villa;Lê Lợi, Đắk Nông, Đắk Nông;4;60;14;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Villa;Lê Lợi, Đắk Nông, Đắk Nông;3;45;11;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Villa;Lê Lợi, Đắk Nông, Đắk Nông;2;30;8;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.0;100
Nha cap 4;Lê Lợi, Đắk Nông, Đắk Nông;2;25;4;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.6;100
Nha cap 4;Lê Lợi, Đắk Nông, Đắk Nông;1;15;2;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.2;100
Nha cap 4;Lê Lợi, Đắk Nông, Đắk Nông;0;5;1;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.0;100
Apartment;Nguyễn Huệ, Cần Thơ, Cần Thơ;0;66;15;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Apartment;Nguyễn Huệ, Cần Thơ, Cần Thơ;0;56;13;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Apartment;Nguyễn Huệ, Cần Thơ, Cần Thơ;0;46;11;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.0;100
Townhouse;Nguyễn Huệ, Cần Thơ, Cần Thơ;5;70;16;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.2;100
Townhouse;Nguyễn Huệ, Cần Thơ, Cần Thơ;4;55;13;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.8;100
Townhouse;Nguyễn Huệ, Cần Thơ, Cần Thơ;3;40;10;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.2;100
Villa;Nguyễn Huệ, Cần Thơ, Cần Thơ;6;80;18;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.8;100
Villa;Nguyễn Huệ, Cần Thơ, Cần Thơ;5;65;15;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.2;100
Villa;Nguyễn Huệ, Cần Thơ, Cần Thơ;4;50;12;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.8;100
Nha cap 4;Nguyễn Huệ, Cần Thơ, Cần Thơ;4;45;8;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.8;100
Nha cap 4;Nguyễn Huệ, Cần Thơ, Cần Thơ;3;35;6;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;100
Nha cap 4;Nguyễn Huệ, Cần Thơ, Cần Thơ;2;25;4;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.0;100
Apartment;Trần Hưng Đạo, Long Xuyên, An Giang;0;64;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.51;58
Apartment;Trần Hưng Đạo, Long Xuyên, An Giang;0;54;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Apartment;Trần Hưng Đạo, Long Xuyên, An Giang;0;44;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.04;58
Townhouse;Trần Hưng Đạo, Long Xuyên, An Giang;4;65;15;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;58
Townhouse;Trần Hưng Đạo, Long Xuyên, An Giang;3;50;12;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.97;58
Townhouse;Trần Hưng Đạo, Long Xuyên, An Giang;2;35;9;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.62;58
Villa;Trần Hưng Đạo, Long Xuyên, An Giang;5;75;17;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.55;58
Villa;Trần Hưng Đạo, Long Xuyên, An Giang;4;60;14;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.2;58
Villa;Trần Hưng Đạo, Long Xuyên, An Giang;3;45;11;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.86;58
Nha cap 4;Trần Hưng Đạo, Long Xuyên, An Giang;3;40;7;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.51;58
Nha cap 4;Trần Hưng Đạo, Long Xuyên, An Giang;2;30;5;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Nha cap 4;Trần Hưng Đạo, Long Xuyên, An Giang;1;20;3;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.04;58
Apartment;Lê Duẩn, Rạch Giá, Kiên Giang;0;62;14;2;2;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.49;62
Apartment;Lê Duẩn, Rạch Giá, Kiên Giang;0;52;12;2;2;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.24;62
Apartment;Lê Duẩn, Rạch Giá, Kiên Giang;0;42;10;2;2;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.99;62
Townhouse;Lê Duẩn, Rạch Giá, Kiên Giang;4;60;14;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.23;62
Townhouse;Lê Duẩn, Rạch Giá, Kiên Giang;3;45;11;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.98;62
Townhouse;Lê Duẩn, Rạch Giá, Kiên Giang;2;30;8;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.61;62
Villa;Lê Duẩn, Rạch Giá, Kiên Giang;5;70;16;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.6;62
Villa;Lê Duẩn, Rạch Giá, Kiên Giang;4;55;13;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.23;62
Villa;Lê Duẩn, Rạch Giá, Kiên Giang;3;40;10;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.86;62
Nha cap 4;Lê Duẩn, Rạch Giá, Kiên Giang;3;35;6;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.49;62
Nha cap 4;Lê Duẩn, Rạch Giá, Kiên Giang;2;25;4;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.24;62
